Response ID,What year were you born?,What is your gender?,Which of the following best describes your industry?,Which of the following best describes your industry? (Detailed),Which of the following best describes your current occupation?,Which of the following best describes your current occupation? (Detailed),How many people are currently employed by your organisation?,Do you manage people as part of your current occupation?,Which of the following best describes your household?,How long have you been in your current job?,Metro / Regional,"Thinking about your current job, how much of your time did you spend remote working last year?","Thinking about remote working last year, how strongly do you agree or disagree with the following statements? - My organisation encouraged people to work remotely","Thinking about remote working last year, how strongly do you agree or disagree with the following statements? - My organisation was well prepared for me to work remotely","Thinking about remote working last year, how strongly do you agree or disagree with the following statements? - It was common for people in my organisation to work remotely","Thinking about remote working last year, how strongly do you agree or disagree with the following statements? - It was easy to get permission to work remotely","Thinking about remote working last year, how strongly do you agree or disagree with the following statements? - I could easily collaborate with colleagues when working remotely","Thinking about remote working last year, how strongly do you agree or disagree with the following statements? - I would recommend remote working to others",How much of your time would you have preferred to work remotely last year?,"Thinking about your current job, how much of your time did you spend remote working in the last 3 months?","Thinking about remote working in the last 3 months, how strongly do you agree or disagree with the following statements? - My organisation encouraged people to work remotely","Thinking about remote working in the last 3 months, how strongly do you agree or disagree with the following statements? - My organisation was well prepared for me to work remotely","Thinking about remote working in the last 3 months, how strongly do you agree or disagree with the following statements? - It was common for people in my organisation to work remotely","Thinking about remote working in the last 3 months, how strongly do you agree or disagree with the following statements? - It was easy to get permission to work remotely","Thinking about remote working in the last 3 months, how strongly do you agree or disagree with the following statements? - I could easily collaborate with colleagues when working remotely","Thinking about remote working in the last 3 months, how strongly do you agree or disagree with the following statements? - I would recommend remote working to others",How much of your time would you have preferred to work remotely in the last 3 months?,"Imagine that COVID-19 is cured or eradicated. Going forward, how much of your time would you prefer to work remotely?",Imagine that COVID-19 is cured or eradicated.  How likely would you consider the following statements? - My employer would encourage more remote working,Imagine that COVID-19 is cured or eradicated.  How likely would you consider the following statements? - My employer would make changes to support remote working,Imagine that COVID-19 is cured or eradicated.  How likely would you consider the following statements? - I would have more choice about whether I work remotely,"This question is about your productivity. Productivity means what you produce for each hour that you work. It includes the amount of work you achieve each hour, and the quality of your work each hour.  
Please compare your productivity when you work remotely to when you work at your employer痴 workplace.  
Roughly how productive are you, each hour, when you work remotely?","On a day when you attend your employer's workplace, how many hours would you spend doing the following activities? - Preparing for work and commuting","On a day when you attend your employer's workplace, how many hours would you spend doing the following activities? - Working","On a day when you attend your employer's workplace, how many hours would you spend doing the following activities? - Personal and family time","On a day when you attend your employer's workplace, how many hours would you spend doing the following activities? - Caring and domestic responsibilities","On a day when you do remote work, how many hours would you spend doing the following activities? - Preparing for work and commuting","On a day when you do remote work, how many hours would you spend doing the following activities? - Working","On a day when you do remote work, how many hours would you spend doing the following activities? - Personal and family time","On a day when you do remote work, how many hours would you spend doing the following activities? - Caring and domestic responsibilities","From the following, please select the most significant barrier to doing your work remotely - Connectivity (internet connection) ; Feeling left out and/or isolated ; Poor management ; IT equipment (computer, printer, etc.) ; Difficulty collaborating remotely ; Caring responsibilities","From the following, please select the least significant barrier to doing your work remotely - Connectivity (internet connection) ; Feeling left out and/or isolated ; Poor management ; IT equipment (computer, printer, etc.) ; Difficulty collaborating remotely ; Caring responsibilities","From the following, please select the most significant barrier to doing your work remotely - Connectivity (internet connection) ; Feeling left out and/or isolated ; Poor management ; Cyber security ; Lack of motivation ; Lack of motivation","From the following, please select the least significant barrier to doing your work remotely - Connectivity (internet connection) ; Feeling left out and/or isolated ; Poor management ; Cyber security ; Lack of motivation ; Lack of motivation","From the following, please select the most significant barrier to doing your work remotely - Connectivity (internet connection) ; Feeling left out and/or isolated ; Poor management ; My organisation's software and systems ; My workspace (e.g. suitable chair, lighting, noise levels, facilities) ; I have tasks that can't be done remotely","From the following, please select the least significant barrier to doing your work remotely - Connectivity (internet connection) ; Feeling left out and/or isolated ; Poor management ; My organisation's software and systems ; My workspace (e.g. suitable chair, lighting, noise levels, facilities) ; I have tasks that can't be done remotely","From the following, please select the most significant barrier to doing your work remotely - Connectivity (internet connection) ; Feeling left out and/or isolated ; Poor management ; Lack of remote working skills ; My living situation (e.g. location, home size, who I live with) ; Management discourages remote working","From the following, please select the least significant barrier to doing your work remotely - Connectivity (internet connection) ; Feeling left out and/or isolated ; Poor management ; Lack of remote working skills ; My living situation (e.g. location, home size, who I live with) ; Management discourages remote working","From the following, please select the most significant barrier to doing your work remotely - IT equipment (computer, printer, etc.) ; Difficulty collaborating remotely ; Caring responsibilities ; Cyber security ; Lack of motivation ; Lack of motivation","From the following, please select the least significant barrier to doing your work remotely - IT equipment (computer, printer, etc.) ; Difficulty collaborating remotely ; Caring responsibilities ; Cyber security ; Lack of motivation ; Lack of motivation","From the following, please select the most significant barrier to doing your work remotely - IT equipment (computer, printer, etc.) ; Difficulty collaborating remotely ; Caring responsibilities ; My organisation's software and systems ; My workspace (e.g. suitable chair, lighting, noise levels, facilities) ; I have tasks that can't be done remotely","From the following, please select the least significant barrier to doing your work remotely - IT equipment (computer, printer, etc.) ; Difficulty collaborating remotely ; Caring responsibilities ; My organisation's software and systems ; My workspace (e.g. suitable chair, lighting, noise levels, facilities) ; I have tasks that can't be done remotely","From the following, please select the most significant barrier to doing your work remotely - IT equipment (computer, printer, etc.) ; Difficulty collaborating remotely ; Caring responsibilities ; Lack of remote working skills ; My living situation (e.g. location, home size, who I live with) ; Management discourages remote working","From the following, please select the least significant barrier to doing your work remotely - IT equipment (computer, printer, etc.) ; Difficulty collaborating remotely ; Caring responsibilities ; Lack of remote working skills ; My living situation (e.g. location, home size, who I live with) ; Management discourages remote working","From the following, please select the most significant barrier to doing your work remotely - Cyber security ; Lack of motivation ; Lack of motivation ; My organisation's software and systems ; My workspace (e.g. suitable chair, lighting, noise levels, facilities) ; I have tasks that can't be done remotely","From the following, please select the least significant barrier to doing your work remotely - Cyber security ; Lack of motivation ; Lack of motivation ; My organisation's software and systems ; My workspace (e.g. suitable chair, lighting, noise levels, facilities) ; I have tasks that can't be done remotely","From the following, please select the most significant barrier to doing your work remotely - Cyber security ; Lack of motivation ; Lack of motivation ; Lack of remote working skills ; My living situation (e.g. location, home size, who I live with) ; Management discourages remote working","From the following, please select the least significant barrier to doing your work remotely - Cyber security ; Lack of motivation ; Lack of motivation ; Lack of remote working skills ; My living situation (e.g. location, home size, who I live with) ; Management discourages remote working","From the following, please select the most significant barrier to doing your work remotely - My organisation's software and systems ; My workspace (e.g. suitable chair, lighting, noise levels, facilities) ; I have tasks that can't be done remotely ; Lack of remote working skills ; My living situation (e.g. location, home size, who I live with) ; Management discourages remote working","From the following, please select the least significant barrier to doing your work remotely - My organisation's software and systems ; My workspace (e.g. suitable chair, lighting, noise levels, facilities) ; I have tasks that can't be done remotely ; Lack of remote working skills ; My living situation (e.g. location, home size, who I live with) ; Management discourages remote working",Compare remote working to working at your employer痴 workplace. Select the best aspect of remote working for you - Managing my family responsibilities ; My working relationships ; Preparing for work and commuting ; The number of hours  I work ; My work-life balance ; My on-the-job learning opportunities,Compare remote working to working at your employer痴 workplace. Select the worst aspect of remote working for you - Managing my family responsibilities ; My working relationships ; Preparing for work and commuting ; The number of hours  I work ; My work-life balance ; My on-the-job learning opportunities,Compare remote working to working at your employer痴 workplace. Select the best aspect of remote working for you - Managing my family responsibilities ; My working relationships ; Preparing for work and commuting ; Managing my personal commitments ; My opportunities to socialise ; My mental wellbeing,Compare remote working to working at your employer痴 workplace. Select the worst aspect of remote working for you - Managing my family responsibilities ; My working relationships ; Preparing for work and commuting ; Managing my personal commitments ; My opportunities to socialise ; My mental wellbeing,Compare remote working to working at your employer痴 workplace. Select the best aspect of remote working for you - Managing my family responsibilities ; My working relationships ; Preparing for work and commuting ; My daily expenses ; My personal relationships ; My job satisfaction,Compare remote working to working at your employer痴 workplace. Select the worst aspect of remote working for you - Managing my family responsibilities ; My working relationships ; Preparing for work and commuting ; My daily expenses ; My personal relationships ; My job satisfaction,Compare remote working to working at your employer痴 workplace. Select the best aspect of remote working for you - The number of hours  I work ; My work-life balance ; My on-the-job learning opportunities ; Managing my personal commitments ; My opportunities to socialise ; My mental wellbeing,Compare remote working to working at your employer痴 workplace. Select the worst aspect of remote working for you - The number of hours  I work ; My work-life balance ; My on-the-job learning opportunities ; Managing my personal commitments ; My opportunities to socialise ; My mental wellbeing,Compare remote working to working at your employer痴 workplace. Select the best aspect of remote working for you - The number of hours  I work ; My work-life balance ; My on-the-job learning opportunities ; My daily expenses ; My personal relationships ; My job satisfaction,Compare remote working to working at your employer痴 workplace. Select the worst aspect of remote working for you - The number of hours  I work ; My work-life balance ; My on-the-job learning opportunities ; My daily expenses ; My personal relationships ; My job satisfaction,Compare remote working to working at your employer痴 workplace. Select the best aspect of remote working for you - Managing my personal commitments ; My opportunities to socialise ; My mental wellbeing ; My daily expenses ; My personal relationships ; My job satisfaction,Compare remote working to working at your employer痴 workplace. Select the worst aspect of remote working for you - Managing my personal commitments ; My opportunities to socialise ; My mental wellbeing ; My daily expenses ; My personal relationships ; My job satisfaction
1336,1960,Female,"Professional, Scientific and Technical Services","Professional, Scientific and Technical Services",Professionals,"Design, Engineering, Science and Transport Professionals",More than 200,No,Couple with no dependent children,More than 5 years,Metro,100% - I spent all of my time remote working,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,100% - All of my time,100% - I spent all of my time remote working,Strongly agree,Somewhat agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,100% - All of my time,100% - All of my time,Somewhat agree,Somewhat agree,Strongly agree,I知 20% more productive when working remotely,0.5,7,0,0,0,8,0.5,0,Connectivity (internet connection),"IT equipment (computer, printer, etc.)",Connectivity (internet connection),Lack of motivation,Connectivity (internet connection),I have tasks that can't be done remotely,Connectivity (internet connection),Feeling left out and/or isolated,"IT equipment (computer, printer, etc.)",Difficulty collaborating remotely,"IT equipment (computer, printer, etc.)",I have tasks that can't be done remotely,"IT equipment (computer, printer, etc.)",Difficulty collaborating remotely,Caring responsibilities,Lack of motivation,Lack of motivation,Lack of motivation,Lack of motivation,Lack of remote working skills,My work-life balance,My on-the-job learning opportunities,My mental wellbeing,My opportunities to socialise,My daily expenses,My working relationships,My work-life balance,My on-the-job learning opportunities,My work-life balance,My on-the-job learning opportunities,My personal relationships,My opportunities to socialise
1337,1989,Female,Financial and Insurance Services,Auxiliary Finance and Insurance Services,Professionals,Health Professionals,More than 200,No,Couple with no dependent children,Between 6 and 12 months,Metro,Rarely or never ,NA,NA,NA,NA,NA,NA,Less than 10% of my time,100% - I spent all of my time remote working,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,100% - All of my time,100% - All of my time,Somewhat agree,Somewhat agree,Neither agree nor disagree,I知 50% more productive when working remotely (or more),1,8,4,0,1,8,4,0,"IT equipment (computer, printer, etc.)",Difficulty collaborating remotely,Cyber security,Connectivity (internet connection),I have tasks that can't be done remotely,"My workspace (e.g. suitable chair, lighting, noise levels, facilities)",Connectivity (internet connection),Feeling left out and/or isolated,"IT equipment (computer, printer, etc.)",Difficulty collaborating remotely,"IT equipment (computer, printer, etc.)",Difficulty collaborating remotely,"IT equipment (computer, printer, etc.)","My living situation (e.g. location, home size, who I live with)","IT equipment (computer, printer, etc.)",Lack of motivation,"My workspace (e.g. suitable chair, lighting, noise levels, facilities)",Lack of motivation,Lack of motivation,Management discourages remote working,Preparing for work and commuting,My working relationships,My working relationships,Preparing for work and commuting,My job satisfaction,Preparing for work and commuting,My work-life balance,My opportunities to socialise,My on-the-job learning opportunities,My work-life balance,My opportunities to socialise,My mental wellbeing
1338,1984,Female,"Professional, Scientific and Technical Services","Professional, Scientific and Technical Services",Professionals,"Business, Human Resource and Marketing Professionals",Between 20 and 199,Yes,Couple with dependent children,More than 5 years,Metro,Rarely or never ,NA,NA,NA,NA,NA,NA,20%,100% - I spent all of my time remote working,Strongly agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,100% - All of my time,20%,Somewhat disagree,Somewhat agree,Neither agree nor disagree,My productivity is about same when I work remotely,2,8,13,1,0,8,14,2,Feeling left out and/or isolated,"IT equipment (computer, printer, etc.)",Feeling left out and/or isolated,Lack of motivation,I have tasks that can't be done remotely,Connectivity (internet connection),Feeling left out and/or isolated,Poor management,Lack of motivation,Lack of motivation,I have tasks that can't be done remotely,Difficulty collaborating remotely,Management discourages remote working,Caring responsibilities,"My living situation (e.g. location, home size, who I live with)",Lack of motivation,Lack of motivation,Lack of motivation,Lack of motivation,My organisation's software and systems,My work-life balance,My on-the-job learning opportunities,Preparing for work and commuting,My mental wellbeing,Preparing for work and commuting,My working relationships,My work-life balance,My opportunities to socialise,My work-life balance,My on-the-job learning opportunities,My daily expenses,My opportunities to socialise
1339,1981,Female,"Transport, Postal and Warehousing",Transport Support Services,Professionals,ICT Professionals,More than 200,No,Couple with no dependent children,Between 1 and 5 years,Metro,50% - I spent about half of my time remote working,Somewhat agree,Strongly agree,Neither agree nor disagree,Strongly agree,Strongly agree,Strongly agree,Less than 10% of my time,100% - I spent all of my time remote working,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,100% - All of my time,100% - All of my time,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,I知 10% more productive when working remotely,1,8,0,0,0,8,0,0,Connectivity (internet connection),Feeling left out and/or isolated,Connectivity (internet connection),Feeling left out and/or isolated,Connectivity (internet connection),Feeling left out and/or isolated,Connectivity (internet connection),Feeling left out and/or isolated,Cyber security,Difficulty collaborating remotely,"IT equipment (computer, printer, etc.)",Difficulty collaborating remotely,"IT equipment (computer, printer, etc.)",Difficulty collaborating remotely,"IT equipment (computer, printer, etc.)",Lack of motivation,Cyber security,Lack of motivation,Lack of motivation,Lack of remote working skills,My work-life balance,My working relationships,Managing my personal commitments,My working relationships,My job satisfaction,My working relationships,My work-life balance,My on-the-job learning opportunities,My work-life balance,My on-the-job learning opportunities,Managing my personal commitments,My opportunities to socialise
1340,1990,Male,Construction,Building Construction,Professionals,"Business, Human Resource and Marketing Professionals",Between 5 and 19,Yes,Couple with dependent children,Between 6 and 12 months,Metro,40%,Strongly agree,Strongly agree,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,40%,30%,Somewhat agree,Strongly agree,Strongly agree,Somewhat agree,Strongly agree,Somewhat agree,30%,30%,Strongly agree,Somewhat agree,Strongly agree,I知 20% less productive when working remotely,3,7,8,6,3,7,8,6,Difficulty collaborating remotely,Feeling left out and/or isolated,Connectivity (internet connection),Poor management,"My workspace (e.g. suitable chair, lighting, noise levels, facilities)",Feeling left out and/or isolated,Poor management,Feeling left out and/or isolated,"IT equipment (computer, printer, etc.)",Caring responsibilities,"My workspace (e.g. suitable chair, lighting, noise levels, facilities)",Caring responsibilities,"IT equipment (computer, printer, etc.)",Caring responsibilities,Management discourages remote working,"My workspace (e.g. suitable chair, lighting, noise levels, facilities)",Cyber security,"My living situation (e.g. location, home size, who I live with)","My living situation (e.g. location, home size, who I live with)",I have tasks that can't be done remotely,Managing my family responsibilities,Preparing for work and commuting,Managing my family responsibilities,Preparing for work and commuting,My personal relationships,Managing my family responsibilities,My opportunities to socialise,My on-the-job learning opportunities,The number of hours  I work,My on-the-job learning opportunities,My job satisfaction,My personal relationships
1341,1987,Male,Arts and Recreation Services,Heritage Activities,Managers,Specialist Managers,More than 200,Yes,Couple with no dependent children,More than 5 years,Regional,Rarely or never ,NA,NA,NA,NA,NA,NA,60%,40%,Somewhat agree,Somewhat disagree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,70%,80%,Somewhat agree,Somewhat agree,Somewhat agree,I知 30% more productive when working remotely,1,8,1,2,0.2,8,3,4,"IT equipment (computer, printer, etc.)",Connectivity (internet connection),Cyber security,Poor management,I have tasks that can't be done remotely,"My workspace (e.g. suitable chair, lighting, noise levels, facilities)",Management discourages remote working,"My living situation (e.g. location, home size, who I live with)",Difficulty collaborating remotely,Caring responsibilities,My organisation's software and systems,Difficulty collaborating remotely,Lack of remote working skills,Difficulty collaborating remotely,Difficulty collaborating remotely,I have tasks that can't be done remotely,I have tasks that can't be done remotely,Lack of motivation,"My living situation (e.g. location, home size, who I live with)",I have tasks that can't be done remotely,My on-the-job learning opportunities,Preparing for work and commuting,Preparing for work and commuting,My working relationships,My daily expenses,My working relationships,My work-life balance,My on-the-job learning opportunities,My work-life balance,My on-the-job learning opportunities,My daily expenses,My opportunities to socialise
1342,1993,Male,"Professional, Scientific and Technical Services",Computer System Design and Related Services,Technicians and trades ,"Engineering, ICT and Science Technicians",Between 5 and 19,No,Multiple family household,Between 1 and 5 years,Regional,Rarely or never ,NA,NA,NA,NA,NA,NA,I would not have preferred to work remotely ,Less than 10% of my time,Somewhat agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Neither agree nor disagree,10%,I would prefer not to work remotely ,Somewhat agree,Strongly agree,Strongly agree,I知 10% less productive when working remotely,0.5,7,0,0,0,6,1,1,Connectivity (internet connection),Difficulty collaborating remotely,Connectivity (internet connection),Lack of motivation,Connectivity (internet connection),My organisation's software and systems,Connectivity (internet connection),Management discourages remote working,Lack of motivation,Difficulty collaborating remotely,"My workspace (e.g. suitable chair, lighting, noise levels, facilities)","IT equipment (computer, printer, etc.)",Caring responsibilities,"IT equipment (computer, printer, etc.)",Caring responsibilities,My organisation's software and systems,"My workspace (e.g. suitable chair, lighting, noise levels, facilities)",Cyber security,Cyber security,I have tasks that can't be done remotely,The number of hours  I work,Preparing for work and commuting,Preparing for work and commuting,My working relationships,Managing my family responsibilities,My working relationships,My on-the-job learning opportunities,My work-life balance,The number of hours  I work,My work-life balance,My opportunities to socialise,My mental wellbeing
1343,1978,Male,Accommodation and Food Services,Accommodation,Managers,"Hospitality, Retail and Service Managers",Between 20 and 199,Yes,Couple with dependent children,More than 5 years,Regional,20%,Somewhat agree,Strongly agree,Strongly agree,Somewhat agree,Somewhat agree,Strongly agree,30%,30%,Strongly agree,Strongly agree,Somewhat agree,Strongly agree,Somewhat agree,Somewhat agree,30%,30%,Somewhat agree,Strongly agree,Somewhat agree,I知 30% more productive when working remotely,1,23,0,0,1,23,0,0,"IT equipment (computer, printer, etc.)",Poor management,Lack of motivation,Cyber security,I have tasks that can't be done remotely,My organisation's software and systems,Management discourages remote working,Feeling left out and/or isolated,"IT equipment (computer, printer, etc.)",Cyber security,My organisation's software and systems,Difficulty collaborating remotely,"IT equipment (computer, printer, etc.)",Lack of remote working skills,Management discourages remote working,Lack of motivation,Cyber security,Lack of motivation,Cyber security,Lack of remote working skills,My on-the-job learning opportunities,The number of hours  I work,My mental wellbeing,Preparing for work and commuting,Managing my family responsibilities,My daily expenses,The number of hours  I work,My work-life balance,The number of hours  I work,My work-life balance,My job satisfaction,My mental wellbeing
1344,1963,Female,Other Services,Personal and Other Services,Clerical and administrative ,General Clerical ,More than 200,No,One  parent family with dependent children,Between 6 and 12 months,Regional,Less than 10% of my time,Strongly disagree,Strongly agree,Neither agree nor disagree,Strongly disagree,Strongly agree,Strongly agree,100% - All of my time,100% - I spent all of my time remote working,Strongly agree,Strongly agree,Neither agree nor disagree,Strongly agree,Strongly agree,Strongly agree,100% - All of my time,100% - All of my time,Somewhat disagree,Somewhat disagree,Somewhat disagree,I知 50% more productive when working remotely (or more),2,9,10,3,0,9,10,5,"IT equipment (computer, printer, etc.)",Caring responsibilities,Cyber security,Feeling left out and/or isolated,My organisation's software and systems,I have tasks that can't be done remotely,Connectivity (internet connection),"My living situation (e.g. location, home size, who I live with)",Lack of motivation,Lack of motivation,"IT equipment (computer, printer, etc.)","My workspace (e.g. suitable chair, lighting, noise levels, facilities)","IT equipment (computer, printer, etc.)",Caring responsibilities,Caring responsibilities,Lack of motivation,Lack of motivation,"My living situation (e.g. location, home size, who I live with)",Cyber security,"My living situation (e.g. location, home size, who I live with)",My work-life balance,My working relationships,Managing my family responsibilities,My mental wellbeing,My personal relationships,My job satisfaction,My work-life balance,My mental wellbeing,My work-life balance,The number of hours  I work,My personal relationships,My mental wellbeing
1345,1976,Female,"Electricity, Gas, Water and Waste Services","Water Supply, Sewerage and Drainage Services",Professionals,"Business, Human Resource and Marketing Professionals",Between 20 and 199,Yes,Couple with dependent children,Between 1 and 5 years,Metro,20%,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,10%,10%,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Less than 10% of my time,20%,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,I知 30% more productive when working remotely,1,1,1,1,1,1,1,1,Poor management,Feeling left out and/or isolated,Poor management,Feeling left out and/or isolated,Poor management,Feeling left out and/or isolated,Poor management,Feeling left out and/or isolated,Caring responsibilities,Difficulty collaborating remotely,Caring responsibilities,Difficulty collaborating remotely,Caring responsibilities,Difficulty collaborating remotely,Caring responsibilities,Lack of motivation,Lack of motivation,Lack of motivation,Lack of motivation,"My workspace (e.g. suitable chair, lighting, noise levels, facilities)",Preparing for work and commuting,My working relationships,Preparing for work and commuting,My working relationships,Preparing for work and commuting,My working relationships,My on-the-job learning opportunities,My work-life balance,My on-the-job learning opportunities,My work-life balance,My mental wellbeing,My opportunities to socialise
1346,1996,Female,Administrative and Support Services,Administrative Services,Clerical and administrative ,Other Clerical and Administrative ,More than 200,No,Couple with dependent children,Between 1 and 5 years,Metro,Rarely or never ,NA,NA,NA,NA,NA,NA,50% - About half of my time,60%,Somewhat agree,Somewhat disagree,Strongly agree,Somewhat agree,Somewhat agree,Somewhat agree,80%,40%,Somewhat disagree,Somewhat disagree,Strongly disagree,I知 10% less productive when working remotely,2,8,4,1,0.25,8,4,2,"IT equipment (computer, printer, etc.)",Feeling left out and/or isolated,Connectivity (internet connection),Lack of motivation,My organisation's software and systems,Feeling left out and/or isolated,Lack of remote working skills,Feeling left out and/or isolated,"IT equipment (computer, printer, etc.)",Difficulty collaborating remotely,My organisation's software and systems,"My workspace (e.g. suitable chair, lighting, noise levels, facilities)","IT equipment (computer, printer, etc.)",Difficulty collaborating remotely,Lack of remote working skills,Lack of motivation,Lack of motivation,Lack of motivation,Cyber security,"My workspace (e.g. suitable chair, lighting, noise levels, facilities)",My work-life balance,My working relationships,Managing my personal commitments,My working relationships,My daily expenses,My working relationships,My work-life balance,My on-the-job learning opportunities,My work-life balance,My on-the-job learning opportunities,My daily expenses,My job satisfaction
1347,1974,Male,"Professional, Scientific and Technical Services","Professional, Scientific and Technical Services",Managers,Specialist Managers,More than 200,Yes,Couple with dependent children,Between 1 and 5 years,Regional,20%,Somewhat agree,Strongly agree,Strongly agree,Strongly agree,Somewhat agree,Strongly agree,100% - All of my time,100% - I spent all of my time remote working,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,100% - All of my time,100% - All of my time,Somewhat agree,Somewhat agree,Somewhat disagree,I知 20% more productive when working remotely,5,7,2,2,0.5,8,4,2,Difficulty collaborating remotely,Poor management,Connectivity (internet connection),Lack of motivation,"My workspace (e.g. suitable chair, lighting, noise levels, facilities)",Feeling left out and/or isolated,Connectivity (internet connection),Lack of remote working skills,Caring responsibilities,Lack of motivation,I have tasks that can't be done remotely,My organisation's software and systems,"My living situation (e.g. location, home size, who I live with)",Management discourages remote working,Difficulty collaborating remotely,I have tasks that can't be done remotely,"My workspace (e.g. suitable chair, lighting, noise levels, facilities)",Lack of motivation,Lack of motivation,Management discourages remote working,My working relationships,Preparing for work and commuting,My mental wellbeing,Managing my personal commitments,Preparing for work and commuting,My personal relationships,My on-the-job learning opportunities,My work-life balance,My daily expenses,My on-the-job learning opportunities,My job satisfaction,My opportunities to socialise
1348,1969,Male,"Electricity, Gas, Water and Waste Services",Electricity Supply,Professionals,"Business, Human Resource and Marketing Professionals",More than 200,Yes,Couple with dependent children,More than 5 years,Metro,40%,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Somewhat agree,Neither agree nor disagree,40%,60%,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Somewhat agree,Strongly agree,40%,40%,Strongly agree,Strongly agree,Strongly agree,I知 40% more productive when working remotely,3.5,8,4,3,1,8,4,5,Feeling left out and/or isolated,"IT equipment (computer, printer, etc.)",Feeling left out and/or isolated,Lack of motivation,I have tasks that can't be done remotely,Connectivity (internet connection),Feeling left out and/or isolated,Management discourages remote working,Difficulty collaborating remotely,"IT equipment (computer, printer, etc.)",Difficulty collaborating remotely,My organisation's software and systems,Difficulty collaborating remotely,Management discourages remote working,"My living situation (e.g. location, home size, who I live with)",My organisation's software and systems,"My workspace (e.g. suitable chair, lighting, noise levels, facilities)",Management discourages remote working,"My living situation (e.g. location, home size, who I live with)",Management discourages remote working,My work-life balance,My on-the-job learning opportunities,Preparing for work and commuting,My mental wellbeing,My job satisfaction,My working relationships,My work-life balance,My on-the-job learning opportunities,My work-life balance,My on-the-job learning opportunities,My job satisfaction,My mental wellbeing
1349,1960,Male,Financial and Insurance Services,Finance,Professionals,"Business, Human Resource and Marketing Professionals",I am the only employee,No,Single person,More than 5 years,Metro,100% - I spent all of my time remote working,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Somewhat agree,100% - All of my time,100% - I spent all of my time remote working,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Somewhat agree,100% - All of my time,100% - All of my time,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,My productivity is about same when I work remotely,0,6,10,8,0,6,10,8,Feeling left out and/or isolated,"IT equipment (computer, printer, etc.)",Feeling left out and/or isolated,Lack of motivation,Feeling left out and/or isolated,"My workspace (e.g. suitable chair, lighting, noise levels, facilities)",Feeling left out and/or isolated,"My living situation (e.g. location, home size, who I live with)",Lack of motivation,"IT equipment (computer, printer, etc.)",Caring responsibilities,"My workspace (e.g. suitable chair, lighting, noise levels, facilities)",Caring responsibilities,"My living situation (e.g. location, home size, who I live with)",Difficulty collaborating remotely,"My workspace (e.g. suitable chair, lighting, noise levels, facilities)",Lack of motivation,"My living situation (e.g. location, home size, who I live with)",Cyber security,"My workspace (e.g. suitable chair, lighting, noise levels, facilities)",My work-life balance,My working relationships,Managing my personal commitments,My mental wellbeing,Preparing for work and commuting,My working relationships,The number of hours  I work,My mental wellbeing,My work-life balance,My job satisfaction,Managing my personal commitments,My mental wellbeing
